UnixTime	Latitude	Longitude	Altitude
1482018438	-81.907578	-5.931218	37881.261719
1482018538	-81.911095	-5.982912	37843.949219
1482018638	-81.914520	-6.034859	37834.660156
1482018738	-81.917900	-6.087607	37844.429688
1482018838	-81.921074	-6.140118	37862.910156
1482018938	-81.924065	-6.192309	37880.781250
1482019038	-81.927094	-6.246872	37880.578125
1482019138	-81.930405	-6.303041	37909.960938
1482019238	-81.933952	-6.360015	37926.281250
1482019338	-81.937553	-6.422537	37904.269531
1482019438	-81.941299	-6.489211	37881.019531
1482019538	-81.945473	-6.554226	37861.039062
1482019638	-81.950165	-6.616544	37878.269531
1482019738	-81.955040	-6.680679	37905.890625
1482019838	-81.959869	-6.746596	37913.910156
1482019938	-81.964722	-6.811470	37867.800781
1482020038	-81.969887	-6.875979	37805.820312
1482020138	-81.975288	-6.940519	37820.039062
1482020238	-81.980499	-7.006515	37820.421875
1482020338	-81.985428	-7.072643	37833.750000
1482020438	-81.990356	-7.136472	37842.351562
1482020538	-81.995026	-7.200353	37854.281250
1482020638	-81.999321	-7.266602	37893.878906
1482020738	-82.003555	-7.333654	37861.398438
1482020838	-82.008141	-7.399734	37833.289062
1482020938	-82.013031	-7.464927	37816.179688
1482021038	-82.017578	-7.531483	37784.109375
1482021138	-82.021996	-7.600716	37795.710938
1482021238	-82.026466	-7.672104	37774.160156
1482021338	-82.030571	-7.746951	37732.820312
1482021438	-82.034714	-7.819576	37738.109375
1482021538	-82.038879	-7.889503	37751.550781
1482021638	-82.043159	-7.957550	37781.589844
1482021738	-82.047295	-8.024475	37796.199219
1482021838	-82.051338	-8.091150	37808.441406
1482021938	-82.055717	-8.156898	37813.640625
1482022038	-82.060104	-8.223402	37795.398438
1482022138	-82.064499	-8.287363	37834.289062
1482022238	-82.068871	-8.348127	37818.519531
1482022338	-82.072853	-8.410366	37811.710938
1482022438	-82.077065	-8.473269	37818.050781
1482022538	-82.081268	-8.536989	37802.210938
1482022638	-82.085197	-8.600040	37811.359375
1482022738	-82.089195	-8.659595	37804.179688
1482022838	-82.093231	-8.717413	37770.250000
1482022945	-82.097588	-8.778718	37760.199219
1482023045	-82.101906	-8.835668	37738.808594
1482023145	-82.106064	-8.892282	37727.871094
1482023245	-82.110100	-8.945462	37758.789062
1482023345	-82.114204	-8.996835	37742.191406
1482023445	-82.118080	-9.051719	37707.191406
1482023545	-82.122322	-9.104596	37753.410156
1482023645	-82.126328	-9.155787	37768.511719
1482023745	-82.130104	-9.208622	37762.359375
1482023845	-82.134193	-9.261878	37764.890625
1482023945	-82.137993	-9.318716	37762.871094
1482024045	-82.141449	-9.379373	37803.339844
1482024145	-82.145157	-9.439372	37778.269531
1482024245	-82.149025	-9.496242	37768.089844
1482024345	-82.153427	-9.549751	37751.921875
1482024445	-82.158279	-9.602329	37744.718750
1482024545	-82.163048	-9.655222	37753.488281
1482024645	-82.167892	-9.707515	37809.109375
1482024745	-82.172798	-9.757862	37804.789062
1482024845	-82.177284	-9.807219	37817.109375
1482024945	-82.181793	-9.854889	37850.011719
1482025045	-82.186638	-9.898842	37850.839844
1482025145	-82.191559	-9.945512	37804.128906
1482025245	-82.196152	-9.996461	37855.621094
1482025345	-82.201050	-10.045786	37898.429688
1482025445	-82.205681	-10.095655	37896.539062
1482025545	-82.210281	-10.146398	37903.718750
1482025645	-82.215111	-10.195523	37891.058594
1482025745	-82.220146	-10.243075	37863.218750
1482025845	-82.225159	-10.288815	37829.769531
1482025945	-82.230316	-10.333451	37815.460938
1482026045	-82.235558	-10.378239	37780.968750
1482026145	-82.240997	-10.419708	37783.871094
1482026245	-82.246727	-10.456625	37779.761719
1482026345	-82.252533	-10.491026	37757.921875
1482026445	-82.258629	-10.521896	37780.441406
1482026545	-82.265411	-10.546444	37820.550781
1482026645	-82.272484	-10.567486	37815.078125
1482026745	-82.279259	-10.591891	37796.929688
1482026845	-82.285690	-10.617935	37824.199219
1482026945	-82.292198	-10.642668	37856.929688
1482027045	-82.298584	-10.668736	37876.289062
1482027145	-82.304794	-10.697101	37883.558594
1482027245	-82.311317	-10.723172	37861.851562
1482027345	-82.318253	-10.743851	37846.480469
1482027445	-82.325134	-10.763482	37863.558594
1482027545	-82.331696	-10.783175	37894.019531
1482027645	-82.337975	-10.800835	37893.250000
1482027745	-82.344139	-10.818066	37877.648438
1482027845	-82.350250	-10.835623	37898.000000
1482027945	-82.356384	-10.851585	37899.238281
1482028045	-82.362473	-10.867152	37864.320312
1482028145	-82.368324	-10.881604	37864.328125
1482028245	-82.373985	-10.893343	37876.328125
1482028345	-82.379349	-10.903630	37892.769531
1482028445	-82.384415	-10.912811	37910.828125
1482028545	-82.389221	-10.921460	37904.320312
1482028645	-82.393791	-10.930876	37878.121094
1482028745	-82.398109	-10.941319	37859.679688
1482028845	-82.402092	-10.952851	37867.179688
1482028945	-82.405823	-10.964582	37901.750000
1482029045	-82.409477	-10.974814	37921.250000
1482029145	-82.413094	-10.983522	37918.539062
1482029245	-82.416451	-10.990240	37907.460938
1482029345	-82.419426	-10.995998	37899.480469
1482029445	-82.422089	-11.004123	37908.250000
1482029545	-82.424477	-11.015431	37921.378906
1482029645	-82.426620	-11.030050	37909.921875
1482029745	-82.428734	-11.047875	37914.460938
1482029845	-82.431023	-11.067355	37938.148438
1482029945	-82.433434	-11.086340	37953.269531
1482030045	-82.435837	-11.100575	37937.640625
1482030145	-82.438095	-11.107633	37923.199219
1482030252	-82.440315	-11.108723	37925.710938
1482030352	-82.442276	-11.105969	37933.519531
1482030452	-82.444237	-11.101669	37919.250000
1482030552	-82.446335	-11.096678	37909.058594
1482030652	-82.448387	-11.091017	37912.148438
1482030752	-82.450348	-11.085361	37923.199219
1482030852	-82.452415	-11.080441	37911.039062
1482030952	-82.454514	-11.076846	37895.699219
1482031052	-82.456314	-11.075141	37885.230469
1482031152	-82.457779	-11.077311	37898.261719
1482031252	-82.459114	-11.083832	37926.289062
1482031352	-82.460411	-11.093336	37918.128906
1482031452	-82.461578	-11.103516	37897.820312
1482031552	-82.462769	-11.113429	37912.390625
1482031652	-82.464302	-11.122314	37937.339844
1482031752	-82.466209	-11.129997	37930.019531
1482031852	-82.468079	-11.137826	37918.218750
1482031952	-82.469559	-11.146453	37932.519531
1482032052	-82.470772	-11.156515	37950.171875
1482032152	-82.471992	-11.168236	37957.250000
1482032252	-82.473297	-11.181964	37945.199219
1482032352	-82.474464	-11.198086	37931.121094
1482032452	-82.475555	-11.215604	37915.949219
1482032552	-82.476814	-11.231916	37905.820312
1482032652	-82.478165	-11.246584	37913.359375
1482032752	-82.479378	-11.259479	37909.960938
1482032852	-82.480530	-11.270044	37893.558594
1482032952	-82.481834	-11.279044	37880.160156
1482033052	-82.483185	-11.287251	37874.429688
1482033152	-82.484505	-11.294802	37862.199219
1482033252	-82.485909	-11.302580	37856.230469
1482033352	-82.487274	-11.310657	37859.878906
1482033452	-82.488388	-11.317335	37848.328125
1482033552	-82.489296	-11.322459	37833.261719
1482033652	-82.490158	-11.327551	37846.730469
1482033752	-82.491135	-11.332503	37844.750000
1482033852	-82.492393	-11.336036	37833.320312
1482033952	-82.493889	-11.338421	37833.261719
1482034052	-82.495522	-11.342965	37832.078125
1482034152	-82.497307	-11.348896	37800.410156
1482034252	-82.499245	-11.355707	37780.140625
1482034352	-82.501076	-11.363208	37796.050781
1482034452	-82.502609	-11.371652	37801.589844
1482034552	-82.504196	-11.377986	37794.921875
1482034652	-82.506027	-11.380546	37812.640625
1482034752	-82.507866	-11.380253	37851.039062
1482034852	-82.509483	-11.379331	37859.789062
1482034952	-82.510941	-11.378754	37838.808594
1482035052	-82.512321	-11.378695	37830.960938
1482035152	-82.513550	-11.378284	37853.660156
1482035252	-82.514534	-11.376491	37868.890625
1482035352	-82.515221	-11.369683	37866.750000
1482035452	-82.515648	-11.360071	37873.410156
1482035552	-82.515907	-11.352292	37911.859375
1482035652	-82.516167	-11.347546	37897.761719
1482035752	-82.516556	-11.341197	37844.941406
1482035852	-82.516884	-11.333937	37839.050781
1482035952	-82.517059	-11.328451	37855.730469
1482036052	-82.517014	-11.324071	37843.648438
1482036152	-82.516548	-11.319321	37874.281250
1482036252	-82.515671	-11.315946	37913.488281
1482036352	-82.514519	-11.312071	37896.398438
1482036452	-82.513161	-11.305138	37892.468750
1482036552	-82.511513	-11.296626	37928.058594
1482036652	-82.509666	-11.289165	37951.750000
1482036752	-82.507675	-11.282991	37942.570312
1482036852	-82.505447	-11.277359	37945.281250
1482036952	-82.502831	-11.274341	37965.808594
1482037052	-82.499954	-11.273798	37981.289062
1482037152	-82.497078	-11.274753	37979.308594
1482037252	-82.494232	-11.276459	37981.031250
1482037352	-82.491165	-11.281425	38031.589844
1482037459	-82.487488	-11.292975	38052.308594
1482037559	-82.483833	-11.305831	38021.839844
1482037659	-82.479889	-11.321891	38040.570312
1482037759	-82.475655	-11.342506	38072.269531
1482037859	-82.471512	-11.360218	38030.449219
1482037959	-82.467453	-11.371461	38015.250000
1482038059	-82.462967	-11.384183	38076.089844
1482038159	-82.458122	-11.401848	38060.921875
1482038259	-82.453461	-11.417929	38005.929688
1482038359	-82.448997	-11.434544	38052.941406
1482038459	-82.444611	-11.455546	38086.031250
1482038559	-82.440239	-11.478009	38058.031250
1482038659	-82.435600	-11.501410	38051.320312
1482038759	-82.430893	-11.525564	38086.101562
1482038859	-82.426170	-11.552526	38096.750000
1482038959	-82.421204	-11.581901	38082.031250
1482039059	-82.416168	-11.613356	38120.671875
1482039159	-82.411285	-11.646894	38160.500000
1482039259	-82.406357	-11.680526	38138.070312
1482039359	-82.401031	-11.716517	38129.820312
1482039459	-82.395569	-11.756875	38164.019531
1482039559	-82.390182	-11.798924	38139.921875
1482039659	-82.384811	-11.836883	38101.351562
1482039759	-82.379074	-11.873760	38145.121094
1482039859	-82.372864	-11.914331	38100.121094
1482039959	-82.366997	-11.952678	38024.441406
1482040059	-82.361740	-11.987859	38070.371094
1482040159	-82.356750	-12.026653	38083.671875
1482040259	-82.351646	-12.067462	38081.789062
1482040359	-82.346062	-12.110103	38106.628906
1482040459	-82.340393	-12.156854	38112.261719
1482040559	-82.334694	-12.205040	38089.179688
1482040659	-82.328537	-12.254199	38079.871094
1482040759	-82.322418	-12.303178	38120.179688
1482040859	-82.316704	-12.350657	38137.339844
1482040959	-82.311302	-12.396279	38149.511719
1482041059	-82.305931	-12.442294	38167.609375
1482041159	-82.300240	-12.492169	38147.121094
1482041259	-82.294655	-12.543775	38154.621094
1482041359	-82.289215	-12.597904	38144.691406
1482041459	-82.283592	-12.653609	38112.570312
1482041559	-82.277901	-12.710740	38161.328125
1482041659	-82.272430	-12.768178	38159.488281
1482041759	-82.267174	-12.824729	38185.070312
1482041859	-82.262009	-12.881194	38226.589844
1482041959	-82.257065	-12.932767	38236.800781
1482042059	-82.252434	-12.982193	38260.300781
1482042159	-82.248123	-13.035187	38304.128906
1482042259	-82.243843	-13.088610	38286.820312
1482042359	-82.239235	-13.142207	38269.699219
1482042459	-82.234474	-13.202796	38350.339844
1482042559	-82.229866	-13.266131	38327.039062
1482042659	-82.225624	-13.331051	38343.109375
1482042759	-82.221313	-13.401912	38370.269531
1482042859	-82.217003	-13.473168	38339.800781
1482042959	-82.212898	-13.545078	38329.339844
1482043059	-82.208702	-13.621024	38322.039062
1482043159	-82.204376	-13.699547	38320.691406
1482043259	-82.199974	-13.779886	38313.679688
1482043359	-82.195633	-13.864122	38315.140625
1482043459	-82.191483	-13.948089	38390.238281
1482043559	-82.187485	-14.029787	38367.519531
1482043659	-82.183327	-14.114074	38334.601562
1482043759	-82.179489	-14.200830	38373.851562
1482043859	-82.176315	-14.288673	38366.921875
1482043959	-82.173241	-14.375389	38351.460938
1482044059	-82.170250	-14.460355	38362.199219
1482044159	-82.167885	-14.542430	38382.179688
1482044259	-82.166313	-14.626179	38447.261719
1482044359	-82.164742	-14.709977	38450.609375
1482044459	-82.162590	-14.793164	38440.589844
1482044559	-82.160751	-14.878046	38518.421875
1482044659	-82.159729	-14.965221	38594.429688
1482044767	-82.159225	-15.059812	38520.800781
1482044867	-82.158615	-15.147691	38518.039062
1482044967	-82.157799	-15.237392	38577.070312
1482045067	-82.158180	-15.328975	38617.871094
1482045167	-82.160484	-15.420389	38644.769531
1482045267	-82.163185	-15.515890	38580.148438
1482045367	-82.164566	-15.612110	38532.148438
1482045467	-82.165939	-15.706836	38623.949219
1482045567	-82.169846	-15.803698	38729.648438
1482045667	-82.175499	-15.908879	38572.878906
1482045767	-82.179169	-16.009586	38497.898438
1482045867	-82.182755	-16.109381	38658.191406
1482045967	-82.188782	-16.216637	38649.468750
1482046067	-82.194244	-16.320913	38539.550781
1482046167	-82.198250	-16.415371	38604.519531
1482046267	-82.204468	-16.513010	38705.550781
1482046367	-82.212303	-16.615246	38585.410156
1482046467	-82.218521	-16.706951	38569.871094
1482046567	-82.224785	-16.799109	38657.679688
1482046667	-82.232857	-16.895147	38669.980469
1482046767	-82.240685	-16.987490	38569.710938
1482046867	-82.247879	-17.077539	38621.820312
1482046967	-82.256996	-17.175694	38621.988281
1482047067	-82.266899	-17.275351	38493.570312
1482047167	-82.276077	-17.371737	38494.968750
1482047267	-82.285248	-17.464846	38572.109375
1482047367	-82.294914	-17.561535	38517.058594
1482047467	-82.303444	-17.654442	38478.281250
1482047567	-82.312057	-17.745464	38558.968750
1482047667	-82.321251	-17.838146	38510.058594
1482047767	-82.329498	-17.931639	38502.089844
1482047867	-82.337830	-18.021881	38611.531250
1482047967	-82.346664	-18.113451	38593.281250
1482048067	-82.354996	-18.205080	38597.019531
1482048167	-82.363571	-18.295631	38634.539062
1482048267	-82.372597	-18.388491	38640.769531
1482048367	-82.381096	-18.482458	38616.660156
1482048467	-82.389473	-18.574411	38668.781250
1482048567	-82.398445	-18.665655	38657.539062
1482048667	-82.407135	-18.758959	38608.609375
1482048767	-82.415421	-18.852491	38634.679688
1482048867	-82.424713	-18.942579	38637.140625
1482048967	-82.434196	-19.034952	38585.550781
1482049067	-82.443298	-19.124826	38620.968750
1482049167	-82.452522	-19.207163	38619.101562
1482049267	-82.461861	-19.285709	38597.550781
1482049367	-82.471664	-19.358595	38609.500000
1482049467	-82.481819	-19.424492	38612.410156
1482049567	-82.491920	-19.486530	38609.230469
1482049667	-82.501945	-19.547384	38634.320312
1482049767	-82.512306	-19.605141	38667.460938
1482049867	-82.522568	-19.660553	38665.140625
1482049967	-82.532738	-19.711704	38711.511719
1482050067	-82.543488	-19.757305	38714.710938
1482050167	-82.554100	-19.800512	38680.300781
1482050267	-82.565102	-19.837248	38712.398438
1482050367	-82.576782	-19.867390	38723.300781
1482050467	-82.588486	-19.899712	38692.371094
1482050567	-82.599915	-19.935953	38718.140625
1482050667	-82.611534	-19.970341	38750.039062
1482050767	-82.623314	-20.000584	38704.640625
1482050867	-82.634987	-20.029140	38691.121094
1482050967	-82.646629	-20.054968	38726.070312
1482051067	-82.658195	-20.077486	38724.859375
1482051167	-82.669609	-20.099373	38737.839844
1482051267	-82.680801	-20.123178	38791.109375
1482051367	-82.691689	-20.148516	38794.699219
1482051467	-82.702301	-20.176138	38776.640625
1482051567	-82.712784	-20.202789	38807.109375
1482051667	-82.723289	-20.226065	38813.671875
1482051767	-82.733879	-20.246918	38810.941406
1482051867	-82.744331	-20.265820	38835.859375
1482051974	-82.755295	-20.284288	38849.960938
1482052074	-82.765381	-20.300079	38868.500000
1482052174	-82.775558	-20.314880	38900.160156
1482052274	-82.785789	-20.329557	38905.261719
1482052374	-82.795807	-20.344690	38895.839844
1482052474	-82.805611	-20.360123	38898.800781
1482052574	-82.815247	-20.374893	38924.320312
1482052674	-82.824715	-20.387581	38920.718750
1482052774	-82.834267	-20.399809	38902.050781
1482052874	-82.843849	-20.413376	38923.019531
1482052974	-82.853302	-20.428070	38969.910156
1482053074	-82.862480	-20.442394	38999.871094
1482053174	-82.871567	-20.454857	38980.511719
1482053274	-82.880630	-20.466593	38958.500000
1482053374	-82.889320	-20.479319	38989.230469
1482053474	-82.897667	-20.493652	38995.820312
1482053574	-82.906143	-20.508181	38987.699219
1482053674	-82.914558	-20.520021	39021.941406
1482053774	-82.922585	-20.527977	39028.878906
1482053874	-82.930313	-20.532475	39007.609375
1482053974	-82.937813	-20.535940	39030.820312
1482054074	-82.945038	-20.540651	39050.351562
1482054174	-82.952133	-20.547413	39037.820312
1482054274	-82.959274	-20.558817	39056.871094
1482054374	-82.966225	-20.572517	39100.101562
1482054474	-82.972717	-20.582567	39119.070312
1482054574	-82.979111	-20.591663	39106.261719
1482054674	-82.985435	-20.606060	39097.390625
1482054774	-82.991302	-20.624390	39120.750000
1482054874	-82.996674	-20.644070	39148.851562
1482054974	-83.001945	-20.664953	39122.039062
1482055074	-83.007294	-20.685255	39071.699219
1482055174	-83.012642	-20.702913	39039.230469
1482055274	-83.017982	-20.718420	39021.871094
1482055374	-83.023392	-20.733236	39028.960938
1482055474	-83.028801	-20.748129	39033.171875
1482055574	-83.034073	-20.763559	39016.449219
1482055674	-83.039078	-20.780249	39037.210938
1482055774	-83.043800	-20.797628	39067.578125
1482055874	-83.048210	-20.815659	39033.570312
1482055974	-83.052498	-20.834146	39000.671875
1482056074	-83.056847	-20.852348	39002.589844
1482056174	-83.061356	-20.869820	38998.019531
1482056274	-83.065918	-20.886993	38974.628906
1482056374	-83.070366	-20.902971	38953.218750
1482056474	-83.074730	-20.916428	38971.671875
1482056574	-83.079185	-20.927731	39002.859375
1482056674	-83.083748	-20.938461	39004.449219
1482056774	-83.088333	-20.947474	38992.371094
1482056874	-83.092705	-20.951834	38995.039062
1482056974	-83.096870	-20.951088	39011.000000
1482057074	-83.101036	-20.948750	39030.500000
1482057174	-83.105186	-20.947931	39033.511719
1482057274	-83.109085	-20.948046	39035.949219
1482057374	-83.112671	-20.946449	39030.671875
1482057474	-83.116188	-20.943033	39009.589844
1482057574	-83.119972	-20.939522	39007.109375
1482057674	-83.124031	-20.933975	39045.890625
1482057774	-83.128067	-20.924452	39096.191406
1482057874	-83.131966	-20.913454	39101.109375
1482057974	-83.135818	-20.904928	39082.980469
1482058074	-83.139610	-20.899025	39081.808594
1482058174	-83.143105	-20.893951	39100.859375
1482058274	-83.146156	-20.890638	39124.699219
1482058374	-83.148705	-20.889597	39152.960938
1482058474	-83.150978	-20.888994	39180.449219
1482058574	-83.153198	-20.886950	39182.519531
1482058674	-83.155525	-20.882967	39188.929688
1482058774	-83.157600	-20.880842	39202.269531
1482058874	-83.159447	-20.883322	39216.121094
1482058974	-83.161530	-20.888781	39223.500000
1482059074	-83.164177	-20.894846	39220.109375
1482059174	-83.166832	-20.901022	39234.238281
1482059282	-83.169159	-20.909822	39241.339844
1482059382	-83.171165	-20.922132	39245.539062
1482059482	-83.173264	-20.938679	39269.250000
1482059582	-83.175484	-20.956093	39297.171875
1482059682	-83.177933	-20.971035	39319.910156
1482059782	-83.180511	-20.983057	39298.128906
1482059882	-83.183220	-20.994059	39248.148438
1482059982	-83.186043	-21.006613	39230.578125
1482060082	-83.188995	-21.020775	39238.878906
1482060182	-83.192024	-21.035851	39257.429688
1482060282	-83.195084	-21.051344	39270.359375
1482060382	-83.198341	-21.066696	39247.589844
1482060482	-83.201828	-21.081280	39240.589844
1482060582	-83.205070	-21.096167	39278.871094
1482060682	-83.208191	-21.108831	39306.828125
1482060782	-83.211586	-21.115791	39300.210938
1482060882	-83.215050	-21.119917	39292.578125
1482060982	-83.218086	-21.125904	39281.921875
1482061082	-83.220596	-21.134499	39257.730469
1482061182	-83.222977	-21.141665	39241.511719
1482061282	-83.225250	-21.145086	39256.460938
1482061382	-83.227112	-21.146866	39247.628906
1482061482	-83.228638	-21.147867	39231.640625
1482061582	-83.230110	-21.147776	39251.058594
1482061682	-83.231689	-21.146513	39250.078125
1482061782	-83.233414	-21.143888	39226.789062
1482061882	-83.235237	-21.141399	39225.160156
1482061982	-83.237022	-21.142387	39226.828125
1482062082	-83.239273	-21.139963	39188.921875
1482062182	-83.241920	-21.136370	39165.679688
1482062282	-83.244431	-21.135483	39162.429688
1482062382	-83.246880	-21.133472	39166.468750
1482062482	-83.249275	-21.129652	39171.019531
1482062582	-83.251274	-21.127796	39162.808594
1482062682	-83.252899	-21.126852	39161.980469
1482062782	-83.254356	-21.126240	39154.648438
1482062882	-83.255646	-21.126892	39130.820312
1482062982	-83.256821	-21.125095	39098.898438
1482063082	-83.258163	-21.119457	39085.910156
1482063182	-83.259460	-21.115376	39052.031250
1482063282	-83.260361	-21.112669	38997.300781
1482063382	-83.260933	-21.111784	38999.921875
1482063482	-83.261383	-21.116165	38999.078125
1482063582	-83.262001	-21.120451	38943.460938
1482063682	-83.262856	-21.120928	38923.808594
1482063782	-83.263893	-21.120132	38910.609375
1482063882	-83.264961	-21.115253	38913.730469
1482063982	-83.265869	-21.106087	38986.699219
1482064082	-83.266327	-21.097471	39030.589844
1482064182	-83.266228	-21.088600	39003.570312
1482064282	-83.266029	-21.077946	38987.871094
1482064382	-83.265808	-21.067278	38975.710938
1482064482	-83.265526	-21.054945	38989.808594
1482064582	-83.265289	-21.043064	39009.710938
1482064682	-83.265205	-21.031277	39007.039062
1482064782	-83.265099	-21.019705	39024.730469
1482064882	-83.264595	-21.011505	39029.500000
1482064982	-83.263374	-21.006380	39013.328125
1482065082	-83.261688	-21.002739	39018.929688
1482065182	-83.259903	-21.000122	39015.039062
1482065282	-83.257996	-20.994263	39027.269531
1482065382	-83.255821	-20.987091	39063.171875
1482065482	-83.253540	-20.977762	39060.089844
1482065582	-83.251328	-20.961424	39050.890625
1482065682	-83.249252	-20.945648	39067.710938
1482065782	-83.246895	-20.932520	39077.390625
1482065882	-83.244286	-20.916500	39067.890625
1482065982	-83.241837	-20.897923	39078.191406
1482066082	-83.239395	-20.879591	39093.421875
1482066182	-83.236778	-20.862143	39112.839844
1482066282	-83.234268	-20.845623	39122.578125
1482066382	-83.232040	-20.829601	39120.050781
1482066490	-83.229530	-20.816343	39130.250000
1482066589	-83.226524	-20.810200	39123.441406
1482066689	-83.223808	-20.809591	39113.859375
1482066789	-83.221107	-20.811321	39127.128906
1482066889	-83.217934	-20.816151	39127.359375
1482066989	-83.214828	-20.822941	39131.289062
1482067089	-83.211983	-20.830719	39166.660156
1482067189	-83.208755	-20.838161	39205.460938
1482067289	-83.204994	-20.850883	39215.839844
1482067389	-83.201309	-20.858459	39158.109375
1482067489	-83.197632	-20.861198	39153.730469
1482067589	-83.193764	-20.868692	39177.929688
1482067689	-83.189789	-20.878260	39168.500000
1482067789	-83.185944	-20.888140	39175.148438
1482067889	-83.182281	-20.903839	39176.289062
1482067989	-83.178627	-20.922716	39131.960938
1482068089	-83.174866	-20.943167	39136.878906
1482068189	-83.171059	-20.970093	39136.230469
1482068289	-83.166992	-21.002045	39118.320312
1482068389	-83.162773	-21.038990	39120.109375
1482068489	-83.158722	-21.078768	39111.589844
1482068589	-83.154526	-21.118122	39125.699219
1482068689	-83.150597	-21.158312	39172.039062
1482068789	-83.146622	-21.197416	39151.179688
1482068889	-83.142708	-21.235106	39157.171875
1482068989	-83.138947	-21.276304	39148.769531
1482069089	-83.135223	-21.316534	39122.671875
1482069189	-83.132286	-21.352709	39147.519531
1482069289	-83.129555	-21.388407	39119.011719
1482069389	-83.126106	-21.428371	39096.210938
1482069489	-83.122604	-21.476177	39102.578125
1482069589	-83.118942	-21.527266	39102.578125
1482069689	-83.115372	-21.579062	39136.609375
1482069789	-83.112366	-21.631994	39121.148438
1482069889	-83.109344	-21.681395	39115.828125
1482069989	-83.106697	-21.730661	39161.480469
1482070089	-83.104126	-21.778448	39113.589844
1482070189	-83.101257	-21.821865	39122.199219
1482070289	-83.098801	-21.866333	39161.390625
1482070389	-83.096268	-21.910690	39146.941406
1482070489	-83.093513	-21.953236	39175.199219
1482070589	-83.090965	-21.998165	39146.261719
1482070689	-83.088066	-22.044298	39105.921875
1482070789	-83.084976	-22.091425	39117.980469
1482070889	-83.082130	-22.135843	39100.878906
1482070989	-83.079338	-22.177605	39121.648438
1482071089	-83.076828	-22.220676	39146.710938
1482071189	-83.074272	-22.266529	39123.261719
1482071289	-83.071678	-22.309893	39134.230469
1482071389	-83.068695	-22.354710	39174.871094
1482071489	-83.065239	-22.400747	39159.398438
1482071589	-83.061600	-22.445761	39205.859375
1482071689	-83.057556	-22.491026	39250.531250
1482071789	-83.052963	-22.537519	39216.570312
1482071889	-83.048500	-22.588554	39248.839844
1482071989	-83.044403	-22.642414	39236.101562
1482072089	-83.040016	-22.696110	39203.550781
1482072189	-83.035843	-22.753019	39210.660156
1482072289	-83.032120	-22.810198	39178.550781
1482072389	-83.028114	-22.865702	39190.308594
1482072489	-83.024681	-22.916819	39201.460938
1482072589	-83.021408	-22.966803	39180.519531
1482072689	-83.017708	-23.017340	39170.710938
1482072789	-83.014427	-23.066601	39199.578125
1482072889	-83.011131	-23.114506	39170.488281
1482072989	-83.007698	-23.162491	39168.808594
1482073089	-83.004807	-23.213011	39177.300781
1482073189	-83.001671	-23.263718	39137.890625
1482073289	-82.998756	-23.313066	39132.351562
1482073389	-82.996376	-23.361128	39100.148438
1482073489	-82.993454	-23.409369	39083.949219
1482073589	-82.990891	-23.457363	39074.070312
1482073689	-82.988373	-23.502230	39005.929688
1482073796	-82.985283	-23.549568	39049.390625
1482073896	-82.982849	-23.598753	39103.421875
1482073996	-82.979446	-23.650423	39140.218750
1482074096	-82.975891	-23.703722	39110.070312
1482074196	-82.973289	-23.760227	39053.898438
1482074296	-82.970123	-23.818796	39062.531250
1482074396	-82.966583	-23.875990	39084.121094
1482074496	-82.963799	-23.932318	39078.691406
1482074596	-82.960381	-23.986050	39077.578125
1482074696	-82.956985	-24.043211	39085.828125
1482074796	-82.954063	-24.105385	39050.570312
1482074896	-82.950035	-24.169502	38983.050781
1482074996	-82.947006	-24.232422	39030.871094
1482075096	-82.944756	-24.292669	38998.980469
1482075196	-82.941872	-24.349154	38967.871094
1482075296	-82.940338	-24.403109	38996.050781
1482075396	-82.938766	-24.453859	38921.988281
1482075496	-82.936096	-24.506433	38933.011719
1482075596	-82.934525	-24.561342	38973.601562
1482075696	-82.933533	-24.614264	38903.699219
1482075796	-82.930786	-24.664652	38865.500000
1482075896	-82.927864	-24.714409	38947.820312
1482075996	-82.926292	-24.768473	38998.488281
1482076096	-82.924995	-24.827568	38909.050781
1482076196	-82.922058	-24.884706	38899.718750
1482076296	-82.918587	-24.941210	38942.500000
1482076396	-82.916451	-25.000778	38976.621094
1482076496	-82.915421	-25.062822	38918.199219
1482076596	-82.913208	-25.127388	38909.570312
1482076696	-82.910255	-25.191723	38956.351562
1482076796	-82.908478	-25.256578	39037.968750
1482076896	-82.907188	-25.320719	38974.808594
1482076996	-82.904694	-25.388456	38932.578125
1482077096	-82.901863	-25.459091	38977.871094
1482077196	-82.900078	-25.528006	39010.019531
1482077296	-82.898735	-25.596106	38951.058594
1482077396	-82.896439	-25.664455	38900.660156
1482077496	-82.893867	-25.734524	38956.730469
1482077596	-82.891808	-25.805235	38989.578125
1482077696	-82.889946	-25.874475	38938.300781
1482077796	-82.887062	-25.945843	38907.070312
1482077896	-82.883568	-26.018299	38907.828125
1482077996	-82.880089	-26.091408	38997.640625
1482078096	-82.877167	-26.161873	38986.250000
1482078196	-82.873863	-26.231533	38910.070312
1482078296	-82.869797	-26.305794	38894.910156
1482078396	-82.865562	-26.379761	38970.191406
1482078496	-82.861404	-26.448551	39040.578125
1482078596	-82.856834	-26.517500	38980.789062
1482078696	-82.851700	-26.591421	38990.441406
1482078796	-82.846558	-26.667391	38991.269531
1482078896	-82.841675	-26.741619	39032.019531
1482078996	-82.837402	-26.813118	39058.390625
1482079096	-82.833031	-26.886702	39008.679688
